,EDA_Tonic,EDA_Phasic
171,-0.01438742699226565,-0.2427410551455932
172,-0.015746509883943077,-0.24138197225419453
173,-0.017100971692580846,-0.2400275104458347
174,-0.01845078823209823,-0.23867769390659432
175,-0.019795935656658385,-0.23733254648231028
176,-0.02113639045875499,-0.2359920916804888
177,-0.022472129467305507,-0.23465635267221246
178,-0.023803129847204712,-0.24973300639425894
179,-0.025129369103245786,-0.24840676713849005
180,-0.026450825086955367,-0.2470853111550517
181,-0.027767475999074476,-0.2293610061415303
182,-0.02907930038477811,-0.24445683585776823
183,-0.030386277128901663,-0.24314985911391276
184,-0.031688385456988655,-0.24184775078609277
185,-0.03298560493779898,-0.24055053130554832
186,-0.03427791548437039,-0.2556658748609141
187,-0.0355652973579942,-0.25437849298755383
188,-0.03684773117510519,-0.2530960591707052
189,-0.038125197911271225,-0.2518185924348003
190,-0.03939767890082903,-0.25054611144550243
191,-0.040665155836527,-0.26568628861174054
192,-0.04192761077353598,-0.264423833674989
193,-0.043185026136374316,-0.26316641831240684
194,-0.044437384724386464,-0.278321713826317
195,-0.04568466971722872,-0.27707442883372835
196,-0.04692686468181573,-0.2758322338693936
197,-0.048163953576366964,-0.2745951449750933
198,-0.04939592075009954,-0.27336317780161035
199,-0.05062275094292827,-0.28854400171070727
200,-0.051844429289533825,-0.2873223233643486
201,-0.053060941326345465,-0.28610581132778246
202,-0.05427227299707739,-0.301302133758967
203,-0.05547841065827245,-0.3000959960980145
204,-0.05667934108630686,-0.2988950656702212
205,-0.057875051482948595,-0.3141070093754915
206,-0.059065529480923154,-0.312916531377755
207,-0.06025076315094041,-0.31173129770797425
208,-0.0614307410058216,-0.310551319853328
209,-0.0626054519973656,-0.27656130065867246
210,-0.06377488550304734,-0.2753918671532224
211,-0.06493903130545559,-0.2578200672493668
212,-0.06609787957464541,-0.27306887308208266
213,-0.06725142086067352,-0.2719153317962812
214,-0.06839964609486282,-0.27076710656231684
215,-0.06954254659252812,-0.2696242060648747
216,-0.07068011405280221,-0.2684866386048221
217,-0.07181234055701573,-0.2673544121008282
218,-0.07293921856708468,-0.2662275340909771
219,-0.07406074092390552,-0.2651060117343722
220,-0.0751769008457578,-0.26398985181273393
221,-0.07628769192671443,-0.2628790607319894
222,-0.07739310813505948,-0.26177364452385454
223,-0.0784931438117136,-0.2606736088474087
224,-0.07958779366866715,-0.2595789589906614
225,-0.08067705278742085,-0.258489699872112
226,-0.08176091661743415,-0.25740583604230105
227,-0.0828393809760348,-0.27273502578557307
228,-0.08391244205269702,-0.2716619647091091
229,-0.0849800964162344,-0.27059431034576786
230,-0.08604234101909339,-0.26953206574310284
231,-0.0870991731972935,-0.26847523356509456
232,-0.08815059067037519,-0.283831470193875
233,-0.08919659154571627,-0.2827854693187214
234,-0.09023717432721694,-0.2981525406390735
235,-0.09127233792399232,-0.28070972294081376
236,-0.09230208165471206,-0.2960876333119423
237,-0.09332640524904005,-0.29506330971779293
238,-0.09434530885198938,-0.31045206021669736
239,-0.09535879303264568,-0.30943857603621516
240,-0.09636685879435174,-0.32483816437635826
241,-0.09736950758489993,-0.32383551558597934
242,-0.09836674130527862,-0.32283828186576746
243,-0.09935856231406535,-0.3218464608571451
244,-0.10034497342892054,-0.3372677038441193
245,-0.10132597793099603,-0.33628669934220334
246,-0.10230157957371222,-0.3517187518013165
247,-0.1032717825944501,-0.36715620288240547
248,-0.10423659172915814,-0.3661913937478492
249,-0.10519601222696681,-0.38163962735186213
250,-0.1061500498633573,-0.3970932438172907
251,-0.10709871095624493,-0.41255223682621955
252,-0.10804200238352388,-0.39520129129740944
253,-0.10897993159335143,-0.41067101618939283
254,-0.10991250660571807,-0.3933307870754895
255,-0.11083973600966439,-0.3924035576716761
256,-0.11176162896050552,-0.42429697292431
257,-0.11267819518723847,-0.4397880607993769
258,-0.11358944501449328,-0.4552844650739238
259,-0.11449538939175988,-0.5036014830017912
260,-0.11539603993134419,-0.5519237947673428
261,-0.11629140895941434,-0.5674360798410607
262,-0.11718150956705432,-0.5829536333352059
263,-0.11806635564533545,-0.5820687872570345
264,-0.118945961901498,-0.5647815268993062
265,-0.11982034385624339,-0.5310918367413195
266,-0.12068951782359012,-0.5302226627740734
267,-0.12155350088492284,-0.5129510256111657
268,-0.12241231086740949,-0.495684561527101
269,-0.12326596632387957,-0.47842325196904967
270,-0.12411448650980236,-0.4611670776815424
271,-0.12495789135591172,-0.4111007105305008
272,-0.12579620143211623,-0.39385474635270545
273,-0.12662943790560233,-0.37661385577762513
274,-0.1274576225062126,-0.37578567117708983
275,-0.12828077750636754,-0.3749625161770064
276,-0.1290989257126236,-0.3741443679708183
277,-0.12991209046159896,-0.356923549120235
278,-0.130720295614453,-0.37252299806911454
279,-0.13152356555282627,-0.37171972813079884
280,-0.13232192518060212,-0.37092136850307694
281,-0.13311539992712904,-0.3701278937566003
282,-0.13390401575044963,-0.4021545861366712
283,-0.13468779914780502,-0.4013708027393587
284,-0.13546677717050662,-0.38418417061502386
285,-0.13624097742718608,-0.3670023162567074
286,-0.1370104280696084,-0.3498252115126442
287,-0.13777515776977017,-0.332652827710838
288,-0.13853519569700445,-0.33189278978362785
289,-0.1392905714994534,-0.31472975987952667
290,-0.14004131528990818,-0.3139790160890882
291,-0.14078745763456288,-0.3132328737444459
292,-0.14152902954613575,-0.31249130183288143
293,-0.14226606247990442,-0.29534661479744473
294,-0.14299858832684006,-0.29461408895050945
295,-0.14372663940238734,-0.27747838377329104
296,-0.144450248433797,-0.2767547747418736
297,-0.14516944854891853,-0.27603557462674017
298,-0.14588427326935988,-0.27532074990628275
299,-0.14659475650801432,-0.274610266667608
300,-0.1473009325651399,-0.24108878240710302
301,-0.14800283611426984,-0.22397922475627668
302,-0.14870050217795344,-0.22328155869255983
303,-0.14939396610641037,-0.22258809476406533
304,-0.1500832635663664,-0.20549114320239498
305,-0.15076843053425576,-0.22121363033613162
306,-0.151449503292337,-0.22053255757799956
307,-0.1521265184291752,-0.2034478883394336
308,-0.15279951283722296,-0.2027748939313261
309,-0.15346852370604613,-0.21851353716411098
310,-0.15413358852136994,-0.21784847234871813
311,-0.15479474507139865,-0.21718731579861578
312,-0.15545203145168737,-0.21653002941824862
313,-0.15610548606565838,-0.2158765748041944
314,-0.15675514762366946,-0.21522691324609527
315,-0.15740105514208755,-0.21458100572758437
316,-0.15804324794236776,-0.21393881292720654
317,-0.1586817656501379,-0.21330029521933394
318,-0.15931664819283434,-0.1962577585748577
319,-0.1599479357929827,-0.19562647097459707
320,-0.16057566895857578,-0.19499873780888669
321,-0.16119988847636432,-0.19437451829097588
322,-0.16182063540806,-0.1773461172574805
323,-0.16243795108218229,-0.16032114748154846
324,-0.16305187707864247,-0.1597072214849508
325,-0.1636624552118787,-0.14268898924990445
326,-0.16426972751544935,-0.12567406284450852
327,-0.16487373622372412,-0.10866240003440814
328,-0.1654745237506724,-0.10806161250730145
329,-0.16607213267156373,-0.09105634948457386
330,-0.1666666057075798,-0.07405422234672104
331,-0.16725798570897754,-0.07346284234514838
332,-0.16784631563971011,-0.07287451241423554
333,-0.16843163857077426,-0.0886968435846529
334,-0.16901399768809783,-0.13733744677216014
335,-0.169593436319329,-0.15316566224239941
336,-0.17016999797516574,-0.2018120628913821
337,-0.17074372639359683,-0.2012383344727424
338,-0.17131466557542493,-0.20066739529069985
339,-0.17188285980235063,-0.20009920106355414
340,-0.17244835364197736,-0.21594136132536892
341,-0.17301119195282053,-0.21537852301429414
342,-0.17357141989222763,-0.2148182950746495
343,-0.1741290829213949,-0.21426063204523865
344,-0.1746842268045731,-0.1972978340601437
345,-0.17523689760100888,-0.18033750916178012
346,-0.1757871416423535,-0.09774899461180692
347,-0.17633500548245631,-0.03157051436474673
348,-0.17688053582099628,-0.014617329924260625
349,-0.17742377943147783,-0.014074086313499157
350,-0.17796478312120986,-0.013533082623480963
351,-0.17850359371745297,0.0034133820747272448
352,-0.1790402580579308,0.020357700517171395
353,-0.17957482297553,0.02089226543507572
354,-0.18010733528154962,0.03783243184308421
355,-0.1806378417504071,0.05477059241393201
356,-0.18116638910144,0.071706793866962
357,-0.18169302397198878,0.1378640451445317
358,-0.1822177928773996,0.13838881405028042
359,-0.18274074216812283,0.1389117633413482
360,-0.18326191800425765,0.13943293917783417
361,-0.18378136635044964,0.12354473342271649
362,-0.18429913298096667,0.12406250005359815
363,-0.18481526348768418,0.12457863056068713
364,-0.18532980328661947,0.10868551625832329
365,-0.18584279762446793,0.10919851059655705
366,-0.18635429158659553,0.10971000455907698
367,-0.18686433010212608,0.11022004307500682
368,-0.18737295794466968,0.11072867091795685
369,-0.18788021973159988,0.11123593270530058
370,-0.18838615992478613,0.09533421879723031
371,-0.18889082283568928,0.09583888170856153
372,-0.1893942526348197,0.07993465740645977
373,-0.18989649336265096,0.08043689813473359
374,-0.19039758893908135,0.08093799371161392
375,-0.19089758316853656,0.08143798794152668
376,-0.19139651974071292,0.08193692451416812
377,-0.1918944422298686,0.08243484700379639
378,-0.19239139409411635,0.08293179886852431
379,-0.19288741867471773,0.08342782344961347
380,-0.19338255919537853,0.08392296397076959
381,-0.19387685876154567,0.08441726353743984
382,-0.19437036035970534,0.08491076513611046
383,-0.19486310685668223,0.08540351163360616
384,-0.19535514099894002,0.08589554577639064
385,-0.19584650541188287,0.0863869101898681
386,-0.19633724259915786,0.08687764737768555
387,-0.19682739494195853,0.08736779972103675
388,-0.19731700469832913,0.08785740947796578
389,-0.19780611400392356,0.0719388646824543
390,-0.19829476487567205,0.08883516965644994
391,-0.19878299921544879,0.07291574989513716
392,-0.1992708588122864,0.07340360949256586
393,-0.19975838534604468,0.07389113602692343
394,-0.20024562039107993,0.0743783710725664
395,-0.20073260541700758,0.07486535609911005
396,-0.20121938178801133,0.0753521324707383
397,-0.20170599076215295,0.07583874144551284
398,-0.2021924734921358,0.05991757007446463
399,-0.2026788710289758,0.07681162171362699
400,-0.2031652243256729,0.060890320909310236
401,-0.20365157423942862,0.06137667082373319
402,-0.20413796153531755,0.0618630581202981
403,-0.20462442689141244,0.045941869375400374
404,-0.20511101090536282,0.04642845339004428
405,-0.2055977541038807,0.0305075424875971
406,-0.20608469695367987,0.03099448533810753
407,-0.20657187987096118,0.0314816682561091
408,-0.2070593432279905,0.015561477512195165
409,-0.20754712735822242,0.03245691574483783
410,-0.2080352725599703,0.01653740684566074
411,-0.20852381909862194,0.017025953385068793
412,-0.20901280721030843,0.01751494149752078
413,-0.20950227710557248,0.018004411393559655
414,-0.20999226897012896,0.018494403258900283
415,-0.210482822964171,0.018984957253735835
416,-0.2109739792216754,0.019476113512043175
417,-0.21146577784825363,0.03637556624110627
418,-0.21195825891609466,0.020460393208097033
419,-0.21245146246036065,0.020953596753194637
420,-0.21294542848139594,0.02144756277507126
421,-0.21344019694693525,0.03834998534313405
422,-0.21393580778704258,0.038845596184102216
423,-0.21443230088468804,0.03934208928261834
424,-0.21492971606923092,0.03983950446804177
425,-0.21542809311426214,0.04033788151396339
426,-0.21592747173544555,0.05724491423771477
427,-0.21642789158399697,0.05774533408717669
428,-0.21692939223725455,0.05824683474135475
429,-0.21743201319215497,0.05874945569718565
430,-0.21793579386161513,0.07566089046926386
431,-0.21844077356800523,0.07616587017660481
432,-0.218946991533713,0.07667208814327373
433,-0.21945448687315963,0.09358723758536419
434,-0.2199632985862677,0.0776883951977817
435,-0.2204734655533809,0.0946062162675596
436,-0.22098502653163565,0.09511777724681722
437,-0.22149802014987685,0.09563077086607175
438,-0.22201248490211836,0.11255288972100969
439,-0.22252845913954764,0.11306886395947352
440,-0.22304598106107465,0.11358638588204578
441,-0.22356508870678604,0.11410549352881325
442,-0.22408581995430424,0.13103387887906576
443,-0.2246082125136908,0.11514861733786264
444,-0.22513230392234726,0.1320803628492753
445,-0.22565813154136743,0.13260619046939517
446,-0.22618573255043367,0.13313379147957216
447,-0.22671514394271047,0.1336632028729708
448,-0.22724640252118938,0.1506021155542601
449,-0.2277795448921241,0.15113525792633895
450,-0.22831460745410198,0.1680779745911495
451,-0.22885162638711284,0.15220733942364953
452,-0.22939063764742978,0.15274635068514433
453,-0.22993167696830144,0.16969504410888273
454,-0.23047477985773432,0.17023814699951623
455,-0.2310199815904577,0.17078334873345172
456,-0.23156731719988569,0.18773833844577087
457,-0.23211682147007626,0.18828784271719667
458,-0.23266852892478002,0.20524720427481974
459,-0.23322247381503222,0.20580114916633044
460,-0.2337786901067417,0.22276501956098257
461,-0.23433721146827682,0.2233235409237997
462,-0.23489807125950143,0.2238844007163182
463,-0.23546130252371514,0.24085528608351509
464,-0.2360269379781366,0.25782857564092176
465,-0.2365950099985687,0.2583966476626837
466,-0.23716555060260702,0.2753748423697314
467,-0.23773859143575196,0.27594788320423047
468,-0.23831416376042458,0.2765234555302694
469,-0.23889229844933982,0.27710159022056324
470,-0.23947302598323697,0.2776823177558513
471,-0.24005637644860656,0.29467332232430166
472,-0.24064237953105258,0.29525932540816346
473,-0.2412310645057439,0.2958480103842831
474,-0.241822460230769,0.29643940611074904
475,-0.24241659514339445,0.31344119512650026
476,-0.24301349725486543,0.2976304431377647
477,-0.24361319414520283,0.31463779413125326
478,-0.2442157129609034,0.29883265884677274
479,-0.24482108041408984,0.3158456804031357
480,-0.24542932278020282,0.3164539227707656
481,-0.24604046589278222,0.31706506588487476
482,-0.24665453513824384,0.3176791351318792
483,-0.2472715554535596,0.3182961554487509
484,-0.24789155132538718,0.3189161513221475
485,-0.2485145467833806,0.3851697631884129
486,-0.24914056537460005,0.4022034358829001
487,-0.24976963012192716,0.40283250063183573
488,-0.25040176349119797,0.40346463400272825
489,-0.25103698737868224,0.4040998578918475
490,-0.2516753231087338,0.40473819362354735
491,-0.25231679143289,0.40537966194936526
492,-0.2529614125289667,0.40602428304711724
493,-0.2536092060001495,0.4066720765199889
494,-0.25426019087553314,0.3909154072954026
495,-0.25491438561501767,0.39156960203660335
496,-0.2555718081171078,0.3922270245404235
497,-0.2562324757237997,0.39288769214885944
498,-0.2568964052211029,0.3935516216479206
499,-0.2575636128395574,0.3778111751664745
500,-0.2582341142576534,0.39488933068802856
501,-0.2589079246037925,0.3955631410359672
502,-0.2595850584538839,0.37983262078619967
503,-0.26026552983038903,0.396920746266205
504,-0.26094935220281557,0.3976045686404735
505,-0.26163653848384566,0.3982917549233597
506,-0.2623271010240055,0.3989823174653898
507,-0.2630210516092378,0.3996762680525066
508,-0.2637184014599225,0.40037361790509024
509,-0.2644191612313472,0.38466672357675574
510,-0.26512334101707924,0.40177855746608804
511,-0.26583095035233345,0.386078512701612
512,-0.266541998215881,0.3867895605671162
513,-0.26725649303340715,0.3875040553866136
514,-0.26797444268086446,0.38822200503605675
515,-0.2686958544863669,0.3725357627418874
516,-0.2694207352349871,0.37326064349252297
517,-0.27014909117645514,0.3739889994360212
518,-0.27088092802994534,0.37472083629155656
519,-0.2716162509859516,0.3590485051479555
520,-0.2723550647110641,0.35978731887514315
521,-0.27309737335564865,0.36052962752181805
522,-0.27384318055861434,0.3612754347268891
523,-0.27459248944926806,0.34561708951798603
524,-0.2753453026520721,0.3463699027229259
525,-0.2761016222943035,0.3471262223673085
526,-0.2768614500122555,0.33147839598575435
527,-0.27762478695743287,0.3322417329331133
528,-0.2783916338041971,0.3330085797820746
529,-0.27916199075449893,0.3337789367345888
530,-0.27993585753969813,0.31814514942033845
531,-0.2807132334252862,0.31892252530816995
532,-0.28149411721996476,0.3032957550034403
533,-0.2822785072861729,0.3040801450719233
534,-0.28306640154915513,0.30486803933719625
535,-0.28385779750166446,0.30565943529201206
536,-0.28465269220575246,0.2900466758967549
537,-0.28545108229746213,0.29084506599080273
538,-0.28625296399587635,0.2752392935898935
539,-0.28705833311361517,0.2760446627100023
540,-0.2878671850658745,0.2768535146646476
541,-0.28867951487509913,0.2776658444762742
542,-0.2894953171712896,0.27848164677488274
543,-0.29031458619085093,0.2793009157968783
544,-0.291137315775436,0.2801236453839139
545,-0.2919634993707845,0.28094982898172904
546,-0.2927931300255563,0.28177945963898376
547,-0.29362620039016074,0.28261253000608755
548,-0.2944627027155805,0.283449032334023
549,-0.2953026288536443,0.2678813043729465
550,-0.2961459702616556,0.2687246457835064
551,-0.2969927180099239,0.2695713935343398
552,-0.2978428627863835,0.27042153831338106
553,-0.2986963948968473,0.2712750704264431
554,-0.29955330426525484,0.2557243256957932
555,-0.3004135804382773,0.2565846018714473
556,-0.30127721259282453,0.25744823402864303
557,-0.3021441895406398,0.2583152109791237
558,-0.30301449972998334,0.24277786706948193
559,-0.3038881312502174,0.2436514985924151
560,-0.30476507184074825,0.2281207850839846
561,-0.3056453089014166,0.22900102214738605
562,-0.30652882950143,0.2298845427501497
563,-0.3074156203839296,0.23077133363541674
564,-0.30830566796619147,0.2316613812204632
565,-0.3091989583383694,0.23255467159544288
566,-0.3100954772636871,0.217043536421902
567,-0.3109952101844397,0.20153561524382316
568,-0.31189814223525963,0.20243854729749622
569,-0.312804258256377,0.20334466332148396
570,-0.3137135427996081,0.20425394786760273
571,-0.3146259801299783,0.1887587310992056
572,-0.3155415542302474,0.18967430520239728
573,-0.31646024880979184,0.17418534568320948
574,-0.31738204731493586,0.17510714419131113
575,-0.3183069329378243,0.1760320298171748
576,-0.31923488862238447,0.16055233140305034
577,-0.32016589707028287,0.1614833398539591
578,-0.3210999407483318,0.1624173835350361
579,-0.3220370018929841,0.16335444468273425
580,-0.3229770625119164,0.1478868512030626
581,-0.32392010438851515,0.14882989308274283
582,-0.32486610908926605,0.14977589778659314
583,-0.32581505796823185,0.15072484666867628
584,-0.3267669321686184,0.1352690667705257
585,-0.3277217126257906,0.15263150133252348
586,-0.3286793800688301,0.15358916877873424
587,-0.32963991501772855,0.13814204962914964
588,-0.33060329778203024,0.15551308649833104
589,-0.3315695084623772,0.140071643080231
590,-0.3325385269520513,0.14104066157314873
591,-0.33351033293996557,0.14201246756432484
592,-0.33448490591365126,0.14298704054129066
593,-0.33546222515933416,0.14396435979027195
594,-0.3364422697605529,0.1449444043948075
595,-0.33742501859822754,0.1295194991341449
596,-0.3384104503550846,0.13050493089435555
597,-0.3393985435229858,0.13149302406562885
598,-0.34038927640734584,0.13248375695337944
599,-0.34138262712718526,0.13347710767662782
600,-0.34237857361372614,0.1344730541665961
601,-0.34337709360898394,0.13547157416529995
602,-0.3443781646658096,0.12006499112391784
603,-0.34538176415228855,0.12106859061388003
604,-0.3463878692590433,0.12207469572413662
605,-0.3473964570036253,0.12308328347223925
606,-0.3484075042319965,0.10768667660247233
607,-0.3494209876229136,0.10870015999694743
608,-0.350436883695217,0.10971605607282757
609,-0.35145516881220856,0.11073434119341463
610,-0.3524758191831188,0.09534733746627173
611,-0.35349881086747814,0.09637032915426408
612,-0.35452411978239146,0.0973956380728293
613,-0.3555517217083567,0.0820155859007928
614,-0.35658159229507913,0.08304545649120482
615,-0.3576137070687368,0.08407757126857104
616,-0.3586480414363351,0.08511190563989669
617,-0.3596845706871509,0.06974078079278631
618,-0.36072326999708076,0.07077948010648136
619,-0.3617641144358938,0.07182032454907855
620,-0.3628070789715733,0.07286328908856143
621,-0.36385213847174924,0.05750069449088241
622,-0.3648992677080339,0.05854782373100856
623,-0.36594844136326243,0.05959699739009769
624,-0.36699963403727653,0.044240535966323935
625,-0.3680528202527054,0.045293722185651586
626,-0.36910797446219756,0.04634887639906163
627,-0.37016507105274227,0.04740597299354338
628,-0.3712240843456276,0.048464986290385065
629,-0.3722849885949421,0.04952589054367504
630,-0.37334775798752695,0.03418100583857725
631,-0.37441236664728705,0.03524561450235131
632,-0.3754787886424059,0.036312036501503414
633,-0.37654699798965136,0.03738024585280142
634,-0.3776169686543173,0.03845021652153924
635,-0.3786886745487099,0.039521922420022865
636,-0.37976208953063034,0.040595337406053644
637,-0.3808371874033097,0.025262781181190297
638,-0.38191394191824823,0.04274718980195044
639,-0.3829923267780524,0.027417920564250686
640,-0.3840723156378156,0.028497909428201684
641,-0.3851538821079504,0.029579475902543645
642,-0.38623699975701875,0.030662593555838558
643,-0.3873216421116524,0.031747235914718175
644,-0.38840778265501746,0.03283337646234871
645,-0.38949539482527734,0.033920988636893384
646,-0.3905844520155063,0.018602391729754114
647,-0.39167492757796246,0.019692867296533967
648,-0.39276679483126586,0.020784734554180534
649,-0.39386002706612083,0.005470312691730678
650,-0.39495459755103624,0.006564883181028158
651,-0.39605047953949774,0.007660765173891165
652,-0.3971476462742307,0.00875793191304508
653,-0.39824607098855397,-0.006551297469868628
654,-0.39934572690918557,0.010956012556900208
655,-0.4004465872590467,-0.004350781190436831
656,-0.40154862525860985,-0.003248743186374997
657,-0.4026518141301531,-0.018553208411990957
658,-0.40375612710637354,-0.017448895431232875
659,-0.40486153743899844,-0.01634348509405084
